,id,created,pids.doi.identifier,metadata.title,metadata.description,metadata.resource_type.title.en,metadata.publication_date,metadata.creators.person_or_org.type,metadata.creators.person_or_org.name,metadata.rights.id,OpenAlex_ID,ListofAlexIds,ListofNames,ListofOrcids
692,7177916,2022-10-09T15:18:31.359660+00:00,10.5281/zenodo.7177916,Spatial snapshots of amyloid precursor protein intramembrane processing via early endosome proteomics,<p>Source datasets for Western blot quantification in Figures S1d and S5a for Park et al. &quot;Spatial snapshots of amyloid precursor protein intramembrane processing via early endosome proteomics&quot;.&nbsp;&nbsp;</p>,Dataset,2022-10-09 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Park, Hankum
Hundley, Frances V.
Yu, Qing
Overmyer, Katherine A.
Brademan, Dain R.
Serrano, L.
Paulo, Joao A.
Paoli, Julia C.
Swarup, Sharan
Coon, Joshua J.
Gygi, Steven P.
Harper, J. Wade",cc-by-3.0-us,W4393721627,A5040242042,Qing Yu,0000-0003-0468-5353
693,7177916,2022-10-09T15:18:31.359660+00:00,10.5281/zenodo.7177916,Spatial snapshots of amyloid precursor protein intramembrane processing via early endosome proteomics,<p>Source datasets for Western blot quantification in Figures S1d and S5a for Park et al. &quot;Spatial snapshots of amyloid precursor protein intramembrane processing via early endosome proteomics&quot;.&nbsp;&nbsp;</p>,Dataset,2022-10-09 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Park, Hankum
Hundley, Frances V.
Yu, Qing
Overmyer, Katherine A.
Brademan, Dain R.
Serrano, L.
Paulo, Joao A.
Paoli, Julia C.
Swarup, Sharan
Coon, Joshua J.
Gygi, Steven P.
Harper, J. Wade",cc-by-3.0-us,W4393721627,A5010446056,Katherine A. Overmyer,0000-0002-1929-1229
694,7177916,2022-10-09T15:18:31.359660+00:00,10.5281/zenodo.7177916,Spatial snapshots of amyloid precursor protein intramembrane processing via early endosome proteomics,<p>Source datasets for Western blot quantification in Figures S1d and S5a for Park et al. &quot;Spatial snapshots of amyloid precursor protein intramembrane processing via early endosome proteomics&quot;.&nbsp;&nbsp;</p>,Dataset,2022-10-09 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Park, Hankum
Hundley, Frances V.
Yu, Qing
Overmyer, Katherine A.
Brademan, Dain R.
Serrano, L.
Paulo, Joao A.
Paoli, Julia C.
Swarup, Sharan
Coon, Joshua J.
Gygi, Steven P.
Harper, J. Wade",cc-by-3.0-us,W4393721627,A5031630272,Dain R. Brademan,0000-0002-0971-9711
695,7177916,2022-10-09T15:18:31.359660+00:00,10.5281/zenodo.7177916,Spatial snapshots of amyloid precursor protein intramembrane processing via early endosome proteomics,<p>Source datasets for Western blot quantification in Figures S1d and S5a for Park et al. &quot;Spatial snapshots of amyloid precursor protein intramembrane processing via early endosome proteomics&quot;.&nbsp;&nbsp;</p>,Dataset,2022-10-09 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Park, Hankum
Hundley, Frances V.
Yu, Qing
Overmyer, Katherine A.
Brademan, Dain R.
Serrano, L.
Paulo, Joao A.
Paoli, Julia C.
Swarup, Sharan
Coon, Joshua J.
Gygi, Steven P.
Harper, J. Wade",cc-by-3.0-us,W4393721627,A5080707475,Luís Serrano,0000-0002-5276-1392
696,7177916,2022-10-09T15:18:31.359660+00:00,10.5281/zenodo.7177916,Spatial snapshots of amyloid precursor protein intramembrane processing via early endosome proteomics,<p>Source datasets for Western blot quantification in Figures S1d and S5a for Park et al. &quot;Spatial snapshots of amyloid precursor protein intramembrane processing via early endosome proteomics&quot;.&nbsp;&nbsp;</p>,Dataset,2022-10-09 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Park, Hankum
Hundley, Frances V.
Yu, Qing
Overmyer, Katherine A.
Brademan, Dain R.
Serrano, L.
Paulo, Joao A.
Paoli, Julia C.
Swarup, Sharan
Coon, Joshua J.
Gygi, Steven P.
Harper, J. Wade",cc-by-3.0-us,W4393721627,A5026734370,João A. Paulo,0000-0002-4291-413X
697,7177916,2022-10-09T15:18:31.359660+00:00,10.5281/zenodo.7177916,Spatial snapshots of amyloid precursor protein intramembrane processing via early endosome proteomics,<p>Source datasets for Western blot quantification in Figures S1d and S5a for Park et al. &quot;Spatial snapshots of amyloid precursor protein intramembrane processing via early endosome proteomics&quot;.&nbsp;&nbsp;</p>,Dataset,2022-10-09 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Park, Hankum
Hundley, Frances V.
Yu, Qing
Overmyer, Katherine A.
Brademan, Dain R.
Serrano, L.
Paulo, Joao A.
Paoli, Julia C.
Swarup, Sharan
Coon, Joshua J.
Gygi, Steven P.
Harper, J. Wade",cc-by-3.0-us,W4393721627,A5023479457,Julia C. Paoli,0000-0001-8266-1766
698,7177916,2022-10-09T15:18:31.359660+00:00,10.5281/zenodo.7177916,Spatial snapshots of amyloid precursor protein intramembrane processing via early endosome proteomics,<p>Source datasets for Western blot quantification in Figures S1d and S5a for Park et al. &quot;Spatial snapshots of amyloid precursor protein intramembrane processing via early endosome proteomics&quot;.&nbsp;&nbsp;</p>,Dataset,2022-10-09 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Park, Hankum
Hundley, Frances V.
Yu, Qing
Overmyer, Katherine A.
Brademan, Dain R.
Serrano, L.
Paulo, Joao A.
Paoli, Julia C.
Swarup, Sharan
Coon, Joshua J.
Gygi, Steven P.
Harper, J. Wade",cc-by-3.0-us,W4393721627,A5035448367,Sharan Swarup,0000-0003-0226-5582
699,7177916,2022-10-09T15:18:31.359660+00:00,10.5281/zenodo.7177916,Spatial snapshots of amyloid precursor protein intramembrane processing via early endosome proteomics,<p>Source datasets for Western blot quantification in Figures S1d and S5a for Park et al. &quot;Spatial snapshots of amyloid precursor protein intramembrane processing via early endosome proteomics&quot;.&nbsp;&nbsp;</p>,Dataset,2022-10-09 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Park, Hankum
Hundley, Frances V.
Yu, Qing
Overmyer, Katherine A.
Brademan, Dain R.
Serrano, L.
Paulo, Joao A.
Paoli, Julia C.
Swarup, Sharan
Coon, Joshua J.
Gygi, Steven P.
Harper, J. Wade",cc-by-3.0-us,W4393721627,A5086840789,Joshua J. Coon,0000-0002-0004-8253
700,7177916,2022-10-09T15:18:31.359660+00:00,10.5281/zenodo.7177916,Spatial snapshots of amyloid precursor protein intramembrane processing via early endosome proteomics,<p>Source datasets for Western blot quantification in Figures S1d and S5a for Park et al. &quot;Spatial snapshots of amyloid precursor protein intramembrane processing via early endosome proteomics&quot;.&nbsp;&nbsp;</p>,Dataset,2022-10-09 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Park, Hankum
Hundley, Frances V.
Yu, Qing
Overmyer, Katherine A.
Brademan, Dain R.
Serrano, L.
Paulo, Joao A.
Paoli, Julia C.
Swarup, Sharan
Coon, Joshua J.
Gygi, Steven P.
Harper, J. Wade",cc-by-3.0-us,W4393721627,A5079793809,Steven P. Gygi,0000-0001-7626-0034
701,7177916,2022-10-09T15:18:31.359660+00:00,10.5281/zenodo.7177916,Spatial snapshots of amyloid precursor protein intramembrane processing via early endosome proteomics,<p>Source datasets for Western blot quantification in Figures S1d and S5a for Park et al. &quot;Spatial snapshots of amyloid precursor protein intramembrane processing via early endosome proteomics&quot;.&nbsp;&nbsp;</p>,Dataset,2022-10-09 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Park, Hankum
Hundley, Frances V.
Yu, Qing
Overmyer, Katherine A.
Brademan, Dain R.
Serrano, L.
Paulo, Joao A.
Paoli, Julia C.
Swarup, Sharan
Coon, Joshua J.
Gygi, Steven P.
Harper, J. Wade",cc-by-3.0-us,W4393721627,A5047746208,J. Wade Harper,0000-0002-6944-7236
702,7324262,2022-11-15T16:36:28.060644+00:00,10.5281/zenodo.7324262,Datasets - Vermilyea et al 2022,"<p>Datasets for Vermilyea et al., 2022: &quot;Loss of tau expression attenuates Neurodegeneration associated with a-synucleinopathy&quot;</p>",Dataset,2022-11-15 00:00:00,personal,"Vermilyea, Scott",cc-by-4.0,W4394029756,A5061285720,Scott Vermilyea,0000-0001-7827-8166
703,10150539,2023-11-17T18:53:38.117708+00:00,10.5281/zenodo.10150539,Curve fitting routines to fit postsynaptic currents and potentials,<p>Curve fitting routines to fit postsynaptic currents and potentials. The provided code fits simple alpha functions and product forms commonly used to model postsynaptic responses. The code optimizes starting values by a user-defined brute force method by specifying the number of attempts. This is then used to generate a fit by maximum likelihood estimation (MLE).</p>,Computational notebook,2023-11-17 00:00:00,"personal
personal","Clarke, Vernon R.J.
Surmeier, D. James",cc-by-4.0,,,,
704,7734867,2023-03-14T21:31:21.946952+00:00,10.5281/zenodo.7734867,Liposome_BAM_depletion_4wk,<p>This dataset contains files from flow cytometry performed on brain and meninges. Tissue was taken from animals transduced with AAV2-SYN&nbsp; and given clodronate or PBS filled liposomes i.c.v. Data represents inflammation at 4 weeks post-treatment.</p>,Dataset,2023-03-14 00:00:00,personal,Aubrey M. Schonhoff,cc-by-4.0,W4393687046,A5014185718,Aubrey M Schonhoff,0000-0002-1801-1125
705,11518850,2024-07-09T16:22:12.659018+00:00,10.5281/zenodo.11518850,Endogenous LRRK2 and PINK1 function in a convergent neuroprotective ciliogenesis pathway in the brain,<p>Raw data for Figure 2. Readme file with info regarding the data. Zip file is about 40 GB as contains all raw images used for quantification presented in figure 2 and in supplementary 7</p>,Dataset,2024-06-07 00:00:00,personal,"Bagnoli, Enrico",cc-by-4.0,,,,
706,7818783,2023-07-28T22:59:15.720186+00:00,10.5281/zenodo.7818783,"Datasets for ""Scalable, flexible carbon fiber electrode thread arrays for three-dimensional spatial profiling of neurochemical activity in deep brain structures of rodents""","<p>Datasets used in the manuscript titled, &quot;<strong>Scalable, flexible carbon fiber electrode thread arrays for three-dimensional spatial profiling of neurochemical activity in deep brain structures of rodents</strong>&quot; are uploaded here.&nbsp;</p>

<p><strong>Brightfield and fluorescent&nbsp;stained images of brain tissue used for Fig. 5(a):</strong></p>

<p>Malt3-20190624_Region 009_DAPI.png</p>

<p>Malt3-20190624_Region 009_qCy5.png</p>

<p>Malt3-20190624_Region 009_qFITC.png</p>

<p>Malt3-20190624_Region 009_qTexasRed.png</p>

<p>Malt3_BF20190628_Region 001.png</p>

<p><strong>Fluorescent image of brain with embedded CFETs:</strong></p>

<p>MALT2_Rat_100um_MOR1_x500_TSA_AF488.jpg</p>

<p>Rat_100um_MOR1_x500_TSA.czi</p>

<p><strong>In vivo dopamine recording data for Fig. 3:</strong></p>

<p>ratarrays822_163.mat</p>

<p>ratarrays822_57.mat</p>",Dataset,2023-04-11 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Mingyi Xia
Busra Nur Agca
Tomoko Yoshida
Jiwon Choi
Usamma Amjad
Kade Bose
Nikol Keren
Shahar Zukerman
Michael J. Cima
Ann M. Graybiel
Helen N. Schwerdt",cc-by-4.0,W4393572866,A5011836535,Mingyi Xia,0000-0003-0861-419X
707,7818783,2023-07-28T22:59:15.720186+00:00,10.5281/zenodo.7818783,"Datasets for ""Scalable, flexible carbon fiber electrode thread arrays for three-dimensional spatial profiling of neurochemical activity in deep brain structures of rodents""","<p>Datasets used in the manuscript titled, &quot;<strong>Scalable, flexible carbon fiber electrode thread arrays for three-dimensional spatial profiling of neurochemical activity in deep brain structures of rodents</strong>&quot; are uploaded here.&nbsp;</p>

<p><strong>Brightfield and fluorescent&nbsp;stained images of brain tissue used for Fig. 5(a):</strong></p>

<p>Malt3-20190624_Region 009_DAPI.png</p>

<p>Malt3-20190624_Region 009_qCy5.png</p>

<p>Malt3-20190624_Region 009_qFITC.png</p>

<p>Malt3-20190624_Region 009_qTexasRed.png</p>

<p>Malt3_BF20190628_Region 001.png</p>

<p><strong>Fluorescent image of brain with embedded CFETs:</strong></p>

<p>MALT2_Rat_100um_MOR1_x500_TSA_AF488.jpg</p>

<p>Rat_100um_MOR1_x500_TSA.czi</p>

<p><strong>In vivo dopamine recording data for Fig. 3:</strong></p>

<p>ratarrays822_163.mat</p>

<p>ratarrays822_57.mat</p>",Dataset,2023-04-11 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Mingyi Xia
Busra Nur Agca
Tomoko Yoshida
Jiwon Choi
Usamma Amjad
Kade Bose
Nikol Keren
Shahar Zukerman
Michael J. Cima
Ann M. Graybiel
Helen N. Schwerdt",cc-by-4.0,W4393572866,A5056817782,Busra Nur Agca,0000-0003-1145-9899
708,7818783,2023-07-28T22:59:15.720186+00:00,10.5281/zenodo.7818783,"Datasets for ""Scalable, flexible carbon fiber electrode thread arrays for three-dimensional spatial profiling of neurochemical activity in deep brain structures of rodents""","<p>Datasets used in the manuscript titled, &quot;<strong>Scalable, flexible carbon fiber electrode thread arrays for three-dimensional spatial profiling of neurochemical activity in deep brain structures of rodents</strong>&quot; are uploaded here.&nbsp;</p>

<p><strong>Brightfield and fluorescent&nbsp;stained images of brain tissue used for Fig. 5(a):</strong></p>

<p>Malt3-20190624_Region 009_DAPI.png</p>

<p>Malt3-20190624_Region 009_qCy5.png</p>

<p>Malt3-20190624_Region 009_qFITC.png</p>

<p>Malt3-20190624_Region 009_qTexasRed.png</p>

<p>Malt3_BF20190628_Region 001.png</p>

<p><strong>Fluorescent image of brain with embedded CFETs:</strong></p>

<p>MALT2_Rat_100um_MOR1_x500_TSA_AF488.jpg</p>

<p>Rat_100um_MOR1_x500_TSA.czi</p>

<p><strong>In vivo dopamine recording data for Fig. 3:</strong></p>

<p>ratarrays822_163.mat</p>

<p>ratarrays822_57.mat</p>",Dataset,2023-04-11 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Mingyi Xia
Busra Nur Agca
Tomoko Yoshida
Jiwon Choi
Usamma Amjad
Kade Bose
Nikol Keren
Shahar Zukerman
Michael J. Cima
Ann M. Graybiel
Helen N. Schwerdt",cc-by-4.0,W4393572866,A5103221437,Tomoko Yoshida,0000-0003-3961-0095
709,7818783,2023-07-28T22:59:15.720186+00:00,10.5281/zenodo.7818783,"Datasets for ""Scalable, flexible carbon fiber electrode thread arrays for three-dimensional spatial profiling of neurochemical activity in deep brain structures of rodents""","<p>Datasets used in the manuscript titled, &quot;<strong>Scalable, flexible carbon fiber electrode thread arrays for three-dimensional spatial profiling of neurochemical activity in deep brain structures of rodents</strong>&quot; are uploaded here.&nbsp;</p>

<p><strong>Brightfield and fluorescent&nbsp;stained images of brain tissue used for Fig. 5(a):</strong></p>

<p>Malt3-20190624_Region 009_DAPI.png</p>

<p>Malt3-20190624_Region 009_qCy5.png</p>

<p>Malt3-20190624_Region 009_qFITC.png</p>

<p>Malt3-20190624_Region 009_qTexasRed.png</p>

<p>Malt3_BF20190628_Region 001.png</p>

<p><strong>Fluorescent image of brain with embedded CFETs:</strong></p>

<p>MALT2_Rat_100um_MOR1_x500_TSA_AF488.jpg</p>

<p>Rat_100um_MOR1_x500_TSA.czi</p>

<p><strong>In vivo dopamine recording data for Fig. 3:</strong></p>

<p>ratarrays822_163.mat</p>

<p>ratarrays822_57.mat</p>",Dataset,2023-04-11 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Mingyi Xia
Busra Nur Agca
Tomoko Yoshida
Jiwon Choi
Usamma Amjad
Kade Bose
Nikol Keren
Shahar Zukerman
Michael J. Cima
Ann M. Graybiel
Helen N. Schwerdt",cc-by-4.0,W4393572866,A5005054739,Jiwon Choi,0000-0002-2801-7854
710,7818783,2023-07-28T22:59:15.720186+00:00,10.5281/zenodo.7818783,"Datasets for ""Scalable, flexible carbon fiber electrode thread arrays for three-dimensional spatial profiling of neurochemical activity in deep brain structures of rodents""","<p>Datasets used in the manuscript titled, &quot;<strong>Scalable, flexible carbon fiber electrode thread arrays for three-dimensional spatial profiling of neurochemical activity in deep brain structures of rodents</strong>&quot; are uploaded here.&nbsp;</p>

<p><strong>Brightfield and fluorescent&nbsp;stained images of brain tissue used for Fig. 5(a):</strong></p>

<p>Malt3-20190624_Region 009_DAPI.png</p>

<p>Malt3-20190624_Region 009_qCy5.png</p>

<p>Malt3-20190624_Region 009_qFITC.png</p>

<p>Malt3-20190624_Region 009_qTexasRed.png</p>

<p>Malt3_BF20190628_Region 001.png</p>

<p><strong>Fluorescent image of brain with embedded CFETs:</strong></p>

<p>MALT2_Rat_100um_MOR1_x500_TSA_AF488.jpg</p>

<p>Rat_100um_MOR1_x500_TSA.czi</p>

<p><strong>In vivo dopamine recording data for Fig. 3:</strong></p>

<p>ratarrays822_163.mat</p>

<p>ratarrays822_57.mat</p>",Dataset,2023-04-11 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Mingyi Xia
Busra Nur Agca
Tomoko Yoshida
Jiwon Choi
Usamma Amjad
Kade Bose
Nikol Keren
Shahar Zukerman
Michael J. Cima
Ann M. Graybiel
Helen N. Schwerdt",cc-by-4.0,W4393572866,A5045944438,Usamma Amjad,0000-0001-5455-3207
711,7818783,2023-07-28T22:59:15.720186+00:00,10.5281/zenodo.7818783,"Datasets for ""Scalable, flexible carbon fiber electrode thread arrays for three-dimensional spatial profiling of neurochemical activity in deep brain structures of rodents""","<p>Datasets used in the manuscript titled, &quot;<strong>Scalable, flexible carbon fiber electrode thread arrays for three-dimensional spatial profiling of neurochemical activity in deep brain structures of rodents</strong>&quot; are uploaded here.&nbsp;</p>

<p><strong>Brightfield and fluorescent&nbsp;stained images of brain tissue used for Fig. 5(a):</strong></p>

<p>Malt3-20190624_Region 009_DAPI.png</p>

<p>Malt3-20190624_Region 009_qCy5.png</p>

<p>Malt3-20190624_Region 009_qFITC.png</p>

<p>Malt3-20190624_Region 009_qTexasRed.png</p>

<p>Malt3_BF20190628_Region 001.png</p>

<p><strong>Fluorescent image of brain with embedded CFETs:</strong></p>

<p>MALT2_Rat_100um_MOR1_x500_TSA_AF488.jpg</p>

<p>Rat_100um_MOR1_x500_TSA.czi</p>

<p><strong>In vivo dopamine recording data for Fig. 3:</strong></p>

<p>ratarrays822_163.mat</p>

<p>ratarrays822_57.mat</p>",Dataset,2023-04-11 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Mingyi Xia
Busra Nur Agca
Tomoko Yoshida
Jiwon Choi
Usamma Amjad
Kade Bose
Nikol Keren
Shahar Zukerman
Michael J. Cima
Ann M. Graybiel
Helen N. Schwerdt",cc-by-4.0,W4393572866,A5000246911,Kade Bose,0000-0002-0593-0392
712,7818783,2023-07-28T22:59:15.720186+00:00,10.5281/zenodo.7818783,"Datasets for ""Scalable, flexible carbon fiber electrode thread arrays for three-dimensional spatial profiling of neurochemical activity in deep brain structures of rodents""","<p>Datasets used in the manuscript titled, &quot;<strong>Scalable, flexible carbon fiber electrode thread arrays for three-dimensional spatial profiling of neurochemical activity in deep brain structures of rodents</strong>&quot; are uploaded here.&nbsp;</p>

<p><strong>Brightfield and fluorescent&nbsp;stained images of brain tissue used for Fig. 5(a):</strong></p>

<p>Malt3-20190624_Region 009_DAPI.png</p>

<p>Malt3-20190624_Region 009_qCy5.png</p>

<p>Malt3-20190624_Region 009_qFITC.png</p>

<p>Malt3-20190624_Region 009_qTexasRed.png</p>

<p>Malt3_BF20190628_Region 001.png</p>

<p><strong>Fluorescent image of brain with embedded CFETs:</strong></p>

<p>MALT2_Rat_100um_MOR1_x500_TSA_AF488.jpg</p>

<p>Rat_100um_MOR1_x500_TSA.czi</p>

<p><strong>In vivo dopamine recording data for Fig. 3:</strong></p>

<p>ratarrays822_163.mat</p>

<p>ratarrays822_57.mat</p>",Dataset,2023-04-11 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Mingyi Xia
Busra Nur Agca
Tomoko Yoshida
Jiwon Choi
Usamma Amjad
Kade Bose
Nikol Keren
Shahar Zukerman
Michael J. Cima
Ann M. Graybiel
Helen N. Schwerdt",cc-by-4.0,W4393572866,A5025434731,Nikol Keren,0000-0001-9071-9710
713,7818783,2023-07-28T22:59:15.720186+00:00,10.5281/zenodo.7818783,"Datasets for ""Scalable, flexible carbon fiber electrode thread arrays for three-dimensional spatial profiling of neurochemical activity in deep brain structures of rodents""","<p>Datasets used in the manuscript titled, &quot;<strong>Scalable, flexible carbon fiber electrode thread arrays for three-dimensional spatial profiling of neurochemical activity in deep brain structures of rodents</strong>&quot; are uploaded here.&nbsp;</p>

<p><strong>Brightfield and fluorescent&nbsp;stained images of brain tissue used for Fig. 5(a):</strong></p>

<p>Malt3-20190624_Region 009_DAPI.png</p>

<p>Malt3-20190624_Region 009_qCy5.png</p>

<p>Malt3-20190624_Region 009_qFITC.png</p>

<p>Malt3-20190624_Region 009_qTexasRed.png</p>

<p>Malt3_BF20190628_Region 001.png</p>

<p><strong>Fluorescent image of brain with embedded CFETs:</strong></p>

<p>MALT2_Rat_100um_MOR1_x500_TSA_AF488.jpg</p>

<p>Rat_100um_MOR1_x500_TSA.czi</p>

<p><strong>In vivo dopamine recording data for Fig. 3:</strong></p>

<p>ratarrays822_163.mat</p>

<p>ratarrays822_57.mat</p>",Dataset,2023-04-11 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Mingyi Xia
Busra Nur Agca
Tomoko Yoshida
Jiwon Choi
Usamma Amjad
Kade Bose
Nikol Keren
Shahar Zukerman
Michael J. Cima
Ann M. Graybiel
Helen N. Schwerdt",cc-by-4.0,W4393572866,A5008841667,Shahar Zukerman,
714,7818783,2023-07-28T22:59:15.720186+00:00,10.5281/zenodo.7818783,"Datasets for ""Scalable, flexible carbon fiber electrode thread arrays for three-dimensional spatial profiling of neurochemical activity in deep brain structures of rodents""","<p>Datasets used in the manuscript titled, &quot;<strong>Scalable, flexible carbon fiber electrode thread arrays for three-dimensional spatial profiling of neurochemical activity in deep brain structures of rodents</strong>&quot; are uploaded here.&nbsp;</p>

<p><strong>Brightfield and fluorescent&nbsp;stained images of brain tissue used for Fig. 5(a):</strong></p>

<p>Malt3-20190624_Region 009_DAPI.png</p>

<p>Malt3-20190624_Region 009_qCy5.png</p>

<p>Malt3-20190624_Region 009_qFITC.png</p>

<p>Malt3-20190624_Region 009_qTexasRed.png</p>

<p>Malt3_BF20190628_Region 001.png</p>

<p><strong>Fluorescent image of brain with embedded CFETs:</strong></p>

<p>MALT2_Rat_100um_MOR1_x500_TSA_AF488.jpg</p>

<p>Rat_100um_MOR1_x500_TSA.czi</p>

<p><strong>In vivo dopamine recording data for Fig. 3:</strong></p>

<p>ratarrays822_163.mat</p>

<p>ratarrays822_57.mat</p>",Dataset,2023-04-11 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Mingyi Xia
Busra Nur Agca
Tomoko Yoshida
Jiwon Choi
Usamma Amjad
Kade Bose
Nikol Keren
Shahar Zukerman
Michael J. Cima
Ann M. Graybiel
Helen N. Schwerdt",cc-by-4.0,W4393572866,A5061683153,Michael J. Cima,0000-0003-2379-6139
715,7818783,2023-07-28T22:59:15.720186+00:00,10.5281/zenodo.7818783,"Datasets for ""Scalable, flexible carbon fiber electrode thread arrays for three-dimensional spatial profiling of neurochemical activity in deep brain structures of rodents""","<p>Datasets used in the manuscript titled, &quot;<strong>Scalable, flexible carbon fiber electrode thread arrays for three-dimensional spatial profiling of neurochemical activity in deep brain structures of rodents</strong>&quot; are uploaded here.&nbsp;</p>

<p><strong>Brightfield and fluorescent&nbsp;stained images of brain tissue used for Fig. 5(a):</strong></p>

<p>Malt3-20190624_Region 009_DAPI.png</p>

<p>Malt3-20190624_Region 009_qCy5.png</p>

<p>Malt3-20190624_Region 009_qFITC.png</p>

<p>Malt3-20190624_Region 009_qTexasRed.png</p>

<p>Malt3_BF20190628_Region 001.png</p>

<p><strong>Fluorescent image of brain with embedded CFETs:</strong></p>

<p>MALT2_Rat_100um_MOR1_x500_TSA_AF488.jpg</p>

<p>Rat_100um_MOR1_x500_TSA.czi</p>

<p><strong>In vivo dopamine recording data for Fig. 3:</strong></p>

<p>ratarrays822_163.mat</p>

<p>ratarrays822_57.mat</p>",Dataset,2023-04-11 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Mingyi Xia
Busra Nur Agca
Tomoko Yoshida
Jiwon Choi
Usamma Amjad
Kade Bose
Nikol Keren
Shahar Zukerman
Michael J. Cima
Ann M. Graybiel
Helen N. Schwerdt",cc-by-4.0,W4393572866,A5081686751,Ann M. Graybiel,0000-0002-4326-7720
716,7818783,2023-07-28T22:59:15.720186+00:00,10.5281/zenodo.7818783,"Datasets for ""Scalable, flexible carbon fiber electrode thread arrays for three-dimensional spatial profiling of neurochemical activity in deep brain structures of rodents""","<p>Datasets used in the manuscript titled, &quot;<strong>Scalable, flexible carbon fiber electrode thread arrays for three-dimensional spatial profiling of neurochemical activity in deep brain structures of rodents</strong>&quot; are uploaded here.&nbsp;</p>

<p><strong>Brightfield and fluorescent&nbsp;stained images of brain tissue used for Fig. 5(a):</strong></p>

<p>Malt3-20190624_Region 009_DAPI.png</p>

<p>Malt3-20190624_Region 009_qCy5.png</p>

<p>Malt3-20190624_Region 009_qFITC.png</p>

<p>Malt3-20190624_Region 009_qTexasRed.png</p>

<p>Malt3_BF20190628_Region 001.png</p>

<p><strong>Fluorescent image of brain with embedded CFETs:</strong></p>

<p>MALT2_Rat_100um_MOR1_x500_TSA_AF488.jpg</p>

<p>Rat_100um_MOR1_x500_TSA.czi</p>

<p><strong>In vivo dopamine recording data for Fig. 3:</strong></p>

<p>ratarrays822_163.mat</p>

<p>ratarrays822_57.mat</p>",Dataset,2023-04-11 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Mingyi Xia
Busra Nur Agca
Tomoko Yoshida
Jiwon Choi
Usamma Amjad
Kade Bose
Nikol Keren
Shahar Zukerman
Michael J. Cima
Ann M. Graybiel
Helen N. Schwerdt",cc-by-4.0,W4393572866,A5035254479,Helen N. Schwerdt,
717,10397715,2023-12-17T21:49:01.060480+00:00,10.5281/zenodo.10397715,Day2024 R code and analysis,"<p>Recreates graphical outputs and statistical analyses in the manuscript:</p>
<p>Day M., Belal M., Surmeier W. C., Melendez A., Wokosin, D., Tkatch T., Clarke V. R. J. and Surmeier D. J.&nbsp; GABAergic regulation of striatal spiny projection neurons depends upon their activity state (2024). PLoS Biol 22(1): e3002483. <a href=""https://doi.org/10.1371/journal.pbio.3002483"">https://doi.org/10.1371/journal.pbio.3002483</a></p>
<p>This script and accompanying folder containing *.csv files of data should reproduce figures 1-4 and supplementary figure S1 of the manuscript.</p>
<p>v1.1 corrects for error in one dataset (Fig2J -61.0 to -61.5 mV)</p>",Computational notebook,2023-12-17 00:00:00,personal,"Clarke, Vernon R. J.",cc-by-4.0,,,,
718,7712730,2023-04-02T15:18:50.252580+00:00,10.5281/zenodo.7712730,Differential response of α-synuclein expression to bacterial ligands and metabolites in mouse enteroendocrine cells,<p>Dataset for manuscript <em>&quot;<strong>&nbsp;</strong></em><strong>&alpha;</strong><strong>-synuclein expression in response to bacterial ligands and metabolites in gut enteroendocrine cells</strong><em>&quot;.&nbsp;</em>Tabs in excel file are title with the figure number.&nbsp;</p>,Dataset,2023-04-02 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal","Michael J Hurley
Elisa Menozzi
Sofia Koletsi
Rachel Bates
Matthew E Gegg
Kai-Yin Chau
Jane Macnaughtan
Anthony H V Schapira",cc-by-4.0,W4393592244,A5058322950,Michael J. Hurley,0000-0001-8022-9283
